,0
773,2.5177768936123065e-14
774,2.5180672873814512e-14
775,2.5181836502138574e-14
776,2.5182079694210888e-14
777,2.5180951938115123e-14
778,2.5178539930165332e-14
779,2.5174266139199357e-14
780,2.5168900365524627e-14
781,2.5162132223241967e-14
782,2.5154064389239633e-14
783,2.5144383758332582e-14
784,2.51327768725218e-14
785,2.5120364037332346e-14
786,2.510603375831635e-14
787,2.5090356678352927e-14
788,2.5072603616360854e-14
789,2.5053947658124512e-14
790,2.5033425288132367e-14
791,2.5011558963729718e-14
792,2.4987484288134135e-14
793,2.4962374129171644e-14
794,2.4935444233736787e-14
795,2.490722206899815e-14
796,2.4876714656768566e-14
797,2.4845011335673046e-14
798,2.48114928439937e-14
799,2.477677499877372e-14
800,2.4739765325473302e-14
801,2.4701369083286512e-14
802,2.4661163284090314e-14
803,2.461979483833583e-14
804,2.4576278504935122e-14
805,2.45312209555723e-14
806,2.4484260039108508e-14
807,2.4436177415987063e-14
808,2.43861080480362e-14
809,2.4334464094659462e-14
810,2.428079457085637e-14
811,2.4225969793753974e-14
812,2.4169349972639473e-14
813,2.4111222483201335e-14
814,2.4050995417085152e-14
815,2.398950438424333e-14
816,2.3926343264395158e-14
817,2.3861831450241242e-14
818,2.3795259569593412e-14
819,2.3727265478903872e-14
820,2.3658004560198837e-14
821,2.358681653142275e-14
822,2.35144553505043e-14
823,2.3439859596161475e-14
824,2.3364267705270256e-14
825,2.3286866217952442e-14
826,2.3208502870056747e-14
827,2.3127985179428386e-14
828,2.3046329560875748e-14
829,2.2962868915164505e-14
830,2.287862179811315e-14
831,2.2792441757552012e-14
832,2.2705107760113687e-14
833,2.2615874008197303e-14
834,2.252587634733779e-14
835,2.243422781029241e-14
836,2.234158323042954e-14
837,2.2246998885154468e-14
838,2.2151548997375473e-14
839,2.2054595718975087e-14
840,2.1956883522697054e-14
841,2.185739723324661e-14
842,2.1756944824648415e-14
843,2.1654953750260754e-14
844,2.1552336628802753e-14
845,2.1448310722199872e-14
846,2.1343312079554543e-14
847,2.123678711175113e-14
848,2.1129567017258222e-14
849,2.1021191196002228e-14
850,2.091209080518957e-14
851,2.0801561619233284e-14
852,2.0690212183359195e-14
853,2.0577756767322152e-14
854,2.046480392839446e-14
855,2.035072494954314e-14
856,2.0235856402385726e-14
857,2.011981718559034e-14
858,2.000328277433324e-14
859,1.988624671487565e-14
860,1.976800639694042e-14
861,1.9649337763714275e-14
862,1.9529415545875977e-14
863,1.9409339111750722e-14
864,1.9288345345908887e-14
865,1.9167182365369563e-14
866,1.9044869711690828e-14
867,1.8922288196718965e-14
868,1.8798822167390942e-14
869,1.8675400634409665e-14
870,1.8551157992843725e-14
871,1.842672923983107e-14
872,1.830136628917811e-14
873,1.817600376885658e-14
874,1.8050053400071066e-14
875,1.7924205909122202e-14
876,1.7797614002185897e-14
877,1.7670944646554468e-14
878,1.7543662744128232e-14
879,1.7416615053515494e-14
880,1.7289160212178253e-14
881,1.716182683937358e-14
882,1.7033905776686082e-14
883,1.6906111566442586e-14
884,1.6778017974566742e-14
885,1.6650303465677576e-14
886,1.6522304173456617e-14
887,1.6394484779599086e-14
888,1.6266308270615592e-14
889,1.61384479422528e-14
890,1.6010596923078374e-14
891,1.5883144328415116e-14
892,1.5755590908541712e-14
893,1.562826116230976e-14
894,1.5500890467734277e-14
895,1.5373986322060038e-14
896,1.5247281185621077e-14
897,1.5121034460963732e-14
898,1.4994833583036655e-14
899,1.4868991794477118e-14
900,1.4743572979461236e-14
901,1.4618316468365853e-14
902,1.4493853936560772e-14
903,1.4369495418590374e-14
904,1.4245761582829636e-14
905,1.4122127825977522e-14
906,1.3999293558811792e-14
907,1.3876808718204439e-14
908,1.3755197551172083e-14
909,1.3633844054825205e-14
910,1.3513219239553622e-14
911,1.33928894641174e-14
912,1.3273474570897972e-14
913,1.3154574412994421e-14
914,1.3036629126220992e-14
915,1.2919098273665101e-14
916,1.280239503458978e-14
917,1.2686154389657562e-14
918,1.2570917927068758e-14
919,1.2456342098255521e-14
920,1.2342802126178513e-14
921,1.2229828407435577e-14
922,1.2117769188449619e-14
923,1.2006310814103832e-14
924,1.1895921771423503e-14
925,1.1786320686807441e-14
926,1.1677834399282114e-14
927,1.1570059733077823e-14
928,1.1463277046589282e-14
929,1.1357208379233157e-14
930,1.1252251762380417e-14
931,1.1148188470551469e-14
932,1.1045312078697617e-14
933,1.0943286027803589e-14
934,1.084232599561796e-14
935,1.0742175126583391e-14
936,1.064313961968569e-14
937,1.0545110526346293e-14
938,1.0448287006386816e-14
939,1.0352478083263404e-14
940,1.0257774997714078e-14
941,1.0164115680988066e-14
942,1.0071341941908008e-14
943,9.979829457193225e-15
944,9.889343240178261e-15
945,9.800172380194267e-15
946,9.711994554401111e-15
947,9.625027105946867e-15
948,9.539000385103583e-15
949,9.454207892006255e-15
950,9.370470362327926e-15
951,9.288065221672158e-15
952,9.206755056908656e-15
953,9.12671559810999e-15
954,9.047689040761268e-15
955,8.969875427918659e-15
956,8.893111450542975e-15
957,8.817644268135141e-15
958,8.743320466705999e-15
959,8.670312778398806e-15
960,8.598406521206117e-15
961,8.527726854634949e-15
962,8.458097804777032e-15
963,8.389698553065428e-15
964,8.322421167697382e-15
965,8.25644396276613e-15
966,8.19162849593228e-15
967,8.128078621590179e-15
968,8.065623384040742e-15
969,8.004360355899815e-15
970,7.944172554575985e-15
971,7.885203075603957e-15
972,7.827373750057047e-15
973,7.77080537615094e-15
974,7.715383155431455e-15
975,7.661170772795079e-15
976,7.608038431569847e-15
977,7.55605656979678e-15
978,7.505143481728544e-15
979,7.455403296851943e-15
980,7.40677960927968e-15
981,7.35935510019457e-15
982,7.31304308885408e-15
983,7.267876377175759e-15
984,7.22380559420697e-15
985,7.18075231777921e-15
986,7.138801705045177e-15
987,7.097879905191201e-15
988,7.058083540097454e-15
989,7.0193413123256234e-15
990,6.981719577082795e-15
991,6.945123275825528e-15
992,6.909590990710277e-15
993,6.8750296894809675e-15
994,6.84148638887872e-15
995,6.808897169848553e-15
996,6.777325398501506e-15
997,6.746721667245926e-15
998,6.717138418645194e-15
999,6.688513080799373e-15
1000,6.660872803567314e-15
1001,6.634143905596926e-15
1002,6.6083457924187794e-15
1003,6.583416682715427e-15
1004,6.559387614350103e-15
1005,6.536215986359319e-15
