,0
709,1.9344828754007705e-19
710,1.9325867735797008e-19
711,1.9324746460677907e-19
712,1.9321416682870855e-19
713,1.9302352640532445e-19
714,1.9256746824991135e-19
715,1.919765296710901e-19
716,1.913975074042956e-19
717,1.910163738866982e-19
718,1.9081997472804613e-19
719,1.907334867961099e-19
720,1.9055594887897305e-19
721,1.901866307526534e-19
722,1.8958655365963636e-19
723,1.8893504073642636e-19
724,1.8835171736831978e-19
725,1.8797464835656992e-19
726,1.8774731181362954e-19
727,1.8756987492497363e-19
728,1.8725329299348335e-19
729,1.867376386048972e-19
730,1.8606052550689246e-19
731,1.8537434461550608e-19
732,1.8478253427943472e-19
733,1.8437990136280177e-19
734,1.8409677813586556e-19
735,1.8382354464821594e-19
736,1.8339138598977134e-19
737,1.827733424337816e-19
738,1.820475039211274e-19
739,1.813237791959965e-19
740,1.8070416160396181e-19
741,1.8025773060504762e-19
742,1.7990367513230005e-19
743,1.795368213989158e-19
744,1.7901018549238812e-19
745,1.783508922178989e-19
746,1.775939272062376e-19
747,1.7681205733742023e-19
748,1.7616419388350634e-19
749,1.7564073773826162e-19
750,1.7523367441681585e-19
751,1.7477810329568443e-19
752,1.742167776025871e-19
753,1.7352299758520044e-19
754,1.7272752478167475e-19
755,1.7190694219774858e-19
756,1.7120321112568968e-19
757,1.706124033315831e-19
758,1.7012764875602415e-19
759,1.6960821025406406e-19
760,1.6905142317371232e-19
761,1.6833619340254267e-19
762,1.6750909900010808e-19
763,1.666412950085117e-19
764,1.6586762210816273e-19
765,1.6519965988312858e-19
766,1.6464043487667953e-19
767,1.6409140157202892e-19
768,1.635405982834544e-19
769,1.6281870656248786e-19
770,1.6197386388719144e-19
771,1.6106691391965218e-19
772,1.6022170307311436e-19
773,1.594704480876963e-19
774,1.5882926569525517e-19
775,1.5828471992826738e-19
776,1.5771964101770653e-19
777,1.5701006317041293e-19
778,1.5617069314891868e-19
779,1.5523604665807876e-19
780,1.5432054047801016e-19
781,1.534755993063958e-19
782,1.5277269811922723e-19
783,1.5221789816581894e-19
784,1.5161675638905013e-19
785,1.5093960350134464e-19
786,1.5010684621592462e-19
787,1.4918580762631071e-19
788,1.4820746884608715e-19
789,1.4729364525746096e-19
790,1.4654162451747135e-19
791,1.459142151503743e-19
792,1.4528788797003756e-19
793,1.4462596201093242e-19
794,1.4383810355091316e-19
795,1.429501835571724e-19
796,1.4196181816184373e-19
797,1.410142738428654e-19
798,1.4019341114273477e-19
799,1.3947116594247005e-19
800,1.3879213943084175e-19
801,1.3812763506662222e-19
802,1.3738182110395739e-19
803,1.3654416950148602e-19
804,1.355903994653166e-19
805,1.3468600191685662e-19
806,1.3379276532159459e-19
807,1.3296523761169214e-19
808,1.3219790371983794e-19
809,1.3149132172551175e-19
810,1.3076562042000812e-19
811,1.2998700708495185e-19
812,1.2913907100574706e-19
813,1.2829387123134932e-19
814,1.2738226566111613e-19
815,1.2647874053412718e-19
816,1.2561256427456724e-19
817,1.248197615363579e-19
818,1.2406047499303196e-19
819,1.2330970869103815e-19
