,0
749,-1.5002931947124803e-15
750,-1.4957105286645546e-15
751,-1.4906753080551051e-15
752,-1.4853289586499685e-15
753,-1.4795792089970535e-15
754,-1.4734951240020605e-15
755,-1.4669728039279841e-15
756,-1.4601510614595257e-15
757,-1.4529432940172113e-15
758,-1.4454122368002251e-15
759,-1.4374672476382747e-15
760,-1.4292276809283936e-15
761,-1.4206293152998986e-15
762,-1.4117218342986934e-15
763,-1.4024191407568491e-15
764,-1.3928335039769627e-15
765,-1.3829124440673917e-15
766,-1.3727021240567531e-15
767,-1.3621180518439765e-15
768,-1.3512633330018344e-15
769,-1.3400974370303713e-15
770,-1.3286650052259032e-15
771,-1.3168829904668552e-15
772,-1.3048428505899565e-15
773,-1.2925165583695464e-15
774,-1.2799492182137779e-15
775,-1.2670594889919155e-15
776,-1.2539242203950739e-15
777,-1.2405275218834e-15
778,-1.2269171526435855e-15
779,-1.2130147685952703e-15
780,-1.1988806831545918e-15
781,-1.1845083002645963e-15
782,-1.1699497517249586e-15
783,-1.155168671935528e-15
784,-1.140102279346541e-15
785,-1.1248861697224534e-15
786,-1.1094451033251943e-15
787,-1.0938490803653063e-15
788,-1.0779941060645258e-15
789,-1.0620016778946651e-15
790,-1.0458153703431097e-15
791,-1.0295082622714261e-15
792,-1.012973475249171e-15
793,-9.963132093508292e-16
794,-9.794855648010517e-16
795,-9.625712382802625e-16
796,-9.45466993920774e-16
797,-9.282513572874424e-16
798,-9.108893702444507e-16
799,-8.934719594414419e-16
800,-8.759074278845663e-16
801,-8.582474107298991e-16
802,-8.40465149309301e-16
803,-8.226448208548088e-16
804,-8.047297763274243e-16
805,-7.867431725166499e-16
806,-7.686516965153485e-16
807,-7.505375710565068e-16
808,-7.323711299850368e-16
809,-7.141691363712938e-16
810,-6.958848243583022e-16
811,-6.775862268210032e-16
812,-6.592689309044899e-16
813,-6.409562670752137e-16
814,-6.22594124544291e-16
815,-6.042250745653924e-16
816,-5.85858283375972e-16
817,-5.675330556658923e-16
818,-5.4920183994157025e-16
819,-5.308781795976652e-16
820,-5.125861301396335e-16
821,-4.943244205491236e-16
822,-4.761382506881343e-16
823,-4.579554982542382e-16
824,-4.3982837331857235e-16
825,-4.217475244948354e-16
826,-4.037752352308063e-16
827,-3.858527619693671e-16
828,-3.680022936949408e-16
829,-3.502052756962389e-16
830,-3.325321760766279e-16
831,-3.149547688203473e-16
832,-2.9748268321215366e-16
833,-2.800772857168082e-16
834,-2.6279526480076994e-16
835,-2.4563843863689e-16
836,-2.28627692103709e-16
837,-2.1171541274438546e-16
838,-1.9492588000176167e-16
839,-1.7826922294920003e-16
840,-1.6178764127085052e-16
841,-1.4545044340185892e-16
842,-1.292534878947322e-16
843,-1.1318949912127427e-16
844,-9.730358312725691e-17
845,-8.160341074334354e-17
846,-6.60776515033572e-17
847,-5.0703685487551944e-17
848,-3.5497426324663896e-17
849,-2.0488273661862784e-17
850,-5.6886424137445766e-18
851,8.920646172894023e-18
852,2.3356595420713355e-17
853,3.7602997052296525e-17
854,5.163199062969335e-17
855,6.543175508976276e-17
856,7.902578277342635e-17
857,9.242519479313848e-17
858,1.0562067528324078e-16
859,1.1858119413660158e-16
860,1.3129371474586906e-16
861,1.437864078242877e-16
862,1.5606555593517981e-16
863,1.6812989651234435e-16
864,1.7993908721957882e-16
865,1.9149691145416841e-16
866,2.028065270093173e-16
867,2.1390168709632878e-16
868,2.2475737458617536e-16
869,2.3536442027568345e-16
870,2.4569166665060733e-16
871,2.5577321843096895e-16
872,2.656093574987507e-16
873,2.7521858620886724e-16
874,2.8455497564566574e-16
875,2.9362411072566706e-16
876,3.0241265117902513e-16
877,3.1096645230904685e-16
878,3.1926612306078496e-16
879,3.2731731781346946e-16
880,3.350736025223125e-16
881,3.4256347771676246e-16
882,3.4978165792882167e-16
883,3.567683710689707e-16
884,3.634846612859372e-16
