,0
793,1.3439203587875162e-19
794,1.3342934415840408e-19
795,1.3247465354425008e-19
796,1.315278614891986e-19
797,1.3058895286956796e-19
798,1.2965782151497034e-19
799,1.2873439543385629e-19
800,1.278185987359443e-19
801,1.269103603130569e-19
802,1.2600961070360997e-19
803,1.251162753701812e-19
804,1.2423029042708332e-19
805,1.233515849909365e-19
806,1.2248008550171447e-19
807,1.2161572864796917e-19
808,1.2075844295489599e-19
809,1.1990816457703788e-19
810,1.190648286312254e-19
811,1.1822839563315301e-19
812,1.1739874844437347e-19
813,1.1657585077003801e-19
814,1.1575963767536123e-19
815,1.1495007947432272e-19
816,1.1414705499234357e-19
817,1.1335055805480683e-19
818,1.1256047700697714e-19
819,1.1177680024677933e-19
820,1.1099940730366758e-19
821,1.1022831735017034e-19
822,1.0946340494138292e-19
823,1.0870466760687643e-19
824,1.0795199559962774e-19
825,1.0720538814409411e-19
826,1.0646476346993384e-19
827,1.0573003698186472e-19
828,1.050012081915801e-19
829,1.0427819475042081e-19
830,1.035609454587598e-19
831,1.0284940905896473e-19
832,1.0214350507181215e-19
833,1.0144323654785604e-19
834,1.0074852229782428e-19
835,1.0005931572611885e-19
836,9.937556740737953e-20
837,9.869722729324965e-20
838,9.802424714478576e-20
839,9.735657412758938e-20
840,9.669416428240746e-20
841,9.603699073322066e-20
842,9.538495976778265e-20
843,9.473805150301492e-20
844,9.409621673523504e-20
845,9.345941385191357e-20
846,9.282761497039908e-20
847,9.220073497852128e-20
848,9.157875406738531e-20
849,9.096164470617845e-20
850,9.034932389773392e-20
851,8.974176654320751e-20
852,8.913895432172917e-20
853,8.854080226733891e-20
854,8.79473089342849e-20
855,8.735838470468579e-20
856,8.677404896276294e-20
857,8.619421208331602e-20
858,8.561887303018204e-20
859,8.50479731175511e-20
860,8.448145335296912e-20
861,8.391931166770738e-20
862,8.336149420888702e-20
863,8.280793846841101e-20
864,8.225864986258152e-20
865,8.171356970450918e-20
866,8.117266228500151e-20
867,8.063587143456578e-20
868,8.010319951140717e-20
869,7.95745937391819e-20
870,7.905001774870613e-20
871,7.852943638303338e-20
872,7.801281237547745e-20
873,7.750011263418037e-20
874,7.699130435097546e-20
875,7.648635124800028e-20
876,7.59852234195404e-20
877,7.548788417799149e-20
878,7.499430441084572e-20
879,7.450444926603955e-20
880,7.401830712950038e-20
881,7.353581004421075e-20
882,7.305694292051409e-20
883,7.258167572352957e-20
884,7.210997526698264e-20
885,7.164183035779432e-20
886,7.117717482290894e-20
887,7.071599803754873e-20
888,7.025828418765549e-20
889,6.980397339832396e-20
890,6.935305297645837e-20
891,6.890550879324468e-20
892,6.846128192773645e-20
893,6.802037544359297e-20
894,6.758272183662892e-20
895,6.714833863243055e-20
896,6.67171618198468e-20
897,6.628919222869973e-20
898,6.586437446483958e-20
899,6.544271184402678e-20
900,6.502416365333414e-20
901,6.460868718095027e-20
902,6.419628800612661e-20
903,6.378692522307148e-20
904,6.338055797418782e-20
905,6.297719180271585e-20
906,6.257678518611046e-20
907,6.217931489915125e-20
908,6.178475461000124e-20
909,6.139306704655902e-20
910,6.100425571117696e-20
911,6.061828571319171e-20
912,6.023512889212044e-20
913,5.985476617453763e-20
914,5.947717160146862e-20
915,5.910232496773264e-20
916,5.873020191184635e-20
917,5.836078002636138e-20
918,5.799403644799701e-20
919,5.762994923527248e-20
920,5.726849693529683e-20
921,5.690965693791016e-20
922,5.655340942459374e-20
923,5.619973193828134e-20
924,5.584861778826841e-20
925,5.550001863434194e-20
926,5.515392831024022e-20
927,5.48103259328526e-20
928,5.446919175529658e-20
929,5.4130515108078075e-20
